Gene,,
GINS3,64785,31
GINS1,9837,24
GINS4,84296,26
BTF3,689,43
DPY19L1,23333,13
PLD4,122618,9
DDR1,780,156
BARHL1,56751,9
LRCH4,4034,21
GRK6,2870,69
NNMT,4837,82
LRCH1,23143,31
LRCH2,57631,20
LRCH3,84859,19
SKOR1,390598,12
EPG5,57724,23
PARP3,10039,32
PTDSS1,9791,28
PTDSS2,81490,16
AGBL4,84871,10
AGBL3,340351,8
AGBL2,79841,14
AGBL1,123624,19
ZNF502,91392,8
UBE3C,9690,62
NUFIP1,26747,29
MLIP,90523,16
EVI5L,115704,21
ANAPC1,64682,107
ALG10B,144245,8
ARRB2,409,311
ARRB1,408,242
CYP2S1,29785,35
ADPRH,141,14
CYBRD1,79901,30
ADPRM,56985,6
ADORA1,134,124
ADI1,55256,28
BPIFB3,359710,10
SNAP25,6616,211
PTK6,5753,108
GPNMB,10457,81
SLC7A13,157724,8
PSMA2,5683,144
PSMA3,5684,170
C9,735,74
PSMA1,5682,154
PSMA6,5687,183
PSMA7,5688,167
PSMA4,5685,138
PSMA5,5686,138
C3,718,561
DSG3,1830,104
PSMA8,143471,23
DSG1,1828,114
C7,730,63
C6,729,53
C5,727,237
CHDC2,286464,12
FBXO45,200933,23
KIF16B,55614,21
FBXO46,23403,18
FBXO41,150726,10
FBXO40,51725,12
FBXO43,286151,11
FBXO42,54455,19
TNK1,8711,20
ATP8A1,10396,26
DCDC2C,728597,8
WDR1,9948,60
SH3BP5L,80851,14
KRTAP15-1,254950,4
SNRPB2,6629,63
EXPH5,23086,23
ADIG,149685,3
CS,1431,64
CP,1356,185
RMND5A,64795,25
RMND5B,64777,18
NRBF2,29982,31
KCNJ3,3760,46
KCNJ2,3759,147
SFRP1,6422,198
TRAFD1,10906,31
SFRP4,6424,84
SERPINA6,866,95
DLEU7,220107,17
KCNJ9,3765,19
KCNJ8,3764,48
NECAB2,54550,24
C9orf131,138724,5
AGPAT6,137964,20
AGPAT5,553261,5
AGPAT4,568951,7
JAGN1,84522,21
AGPAT2,105551,
WAPAL,23063,57
COL1A1,1277,704
C9orf139,401563,3
SET,6418,204
KIAA1217,56243,28
KIAA1210,57481,5
KIAA1211,57482,11
AGPAT9,79888,53
ELMO1,9844,80
CMYA5,202333,25
FOXO3,2309,557
GAL3ST1,9514,21
FOXO1,2308,533
LACRT,90070,50
FOXO6,100132074,16
FOXO4,4303,101
NIP7,51388,33
PEX10,5192,32
PEX13,5194,43
PEX12,5193,26
TMEM158,25907,11
TMEM159,57146,20
ANGEL1,23357,9
PEX16,9409,34
CDC37L1,55664,20
C22orf28,51493,64
PP2D1,151649,4
MANBAL,63905,9
PCDHB12,56124,11
NUF2,83540,62
UNCX,340260,8
FRAT2,23401,14
GPR148,344561,7
GAL3ST4,79690,12
SPAG6,9576,27
POMGNT1,55624,49
PRRC2B,84726,35
FGL1,2267,28
PRRC2A,7916,88
AADAT,51166,22
SIGIRR,59307,40
SCARA3,51435,28
COG7,91949,38
ANXA8L2,728113,21
C19orf35,374872,5
AADAC,13,25
ANXA8L1,728113,21
C19orf33,64073,16
EPCAM,4072,276
PGA3,643834,79
PGA4,643847,74
PGA5,5222,88
FAM154A,158297,16
VCX3B,425054,11
VCX3A,51481,11
MINPP1,9562,31
PPP1CB,5500,
PPP1CC,5501,162
PPP1CA,5499,
FOXR2,139628,17
MPPED1,758,15
MPPED2,744,22
FOXC1,2296,155
COL6A1,1291,106
WBP2,23558,46
COL6A3,1293,73
COL6A2,1292,69
COL6A5,256076,20
RFXANK,8625,27
COL6A6,131873,13
KLK13,26085,40
KLK11,11012,45
C11orf40,143501,2
METTL2A,339175,14
SRP9,6726,
KLK15,55554,43
FAM71D,161142,9
FAM71B,153745,5
FAM71C,196472,
FAM71A,149647,7
GPR20,2843,7
ZYX,7791,106
EOMES,8320,
ALLC,55821,
ARHGDIG,398,18
HIF1AN,55662,103
SESN3,143686,25
GPR27,2850,3
DENND3,22898,12
SLC34A3,142680,20
SLC34A2,10568,50
CREBRF,153222,16
PPP1R16A,84988,24
PPP1R16B,26051,23
GPR25,2848,8
PLLP,51090,15
BLNK,29760,62
EIF3CL,728689,35
TXNDC15,79770,14
ADORA3,140,99
NANP,140838,12
UBR3,130507,25
UBR2,23304,55
UBR1,197131,56
UBR7,55148,23
HSDL1,83693,15
HSDL2,84263,33
UBR4,23352,73
SOCS7,30837,33
C16orf46,123775,7
SOCS1,8651,376
SRPR,6734,32
TMA16,55319,16
SOCS2,8835,115
PPP2CA,5515,370
PACSIN1,29993,45
PPP2CB,5516,104
CCNY,219771,47
NME5,8382,12
SRPX,8406,22
CCNF,899,38
CCNC,892,68
CCNH,902,139
CCNJ,54619,13
CCNK,8812,41
PCM1,5108,120
NPHP4,261734,49
TBRG4,9238,36
CDHR1,92211,20
GREM1,26585,118
NCKAP5,344148,21
GSK3B,2932,1175
IL1R2,7850,112
NCKAP1,10787,57
MATN4,8785,22
PTN,5764,145
JMY,133746,26
RBFOX3,146713,23
LRRK2,120892,825
PLEKHJ1,55111,13
ABHD15,116236,6
DHH,50846,29
ABHD10,55347,26
ABHD11,83451,19
ABHD12,26090,22
ABHD13,84945,8
NGRN,51335,15
NT5C1B-RDH14,100526794,2
CRMP1,1400,55
TGFB1I1,7041,91
FN3K,64122,27
FAM108A1,81926,11
PTS,58056,11
MEGF8,1954,17
MRPL10,124995,36
MRPL11,65003,45
MRPL12,6182,45
MRPL13,28998,36
MRPL14,64928,31
C16orf62,57020,20
MRPL16,54948,25
MRPL17,63875,25
ARPC3,10094,51
CDC25B,994,136
CDC25A,993,182
UAP1,6675,20
ARPC5,10092,40
RNF40,9810,61
TMPRSS12,283471,5
DCUN1D1,54165,46
DCUN1D2,55208,15
DCUN1D3,123879,16
DCUN1D4,23142,21
DCUN1D5,84259,27
TMPRSS15,5651,22
ITPR2,3709,67
ITPR3,3710,102
ITPR1,3708,193
MEGF9,1955,7
FGF3,2248,46
IL1RN,3557,969
AMPH,273,75
USMG5,84833,30
LRIG2,9860,28
LRIG1,26018,76
ANKRD20A2,441430,2
ANKRD20A3,441425,3
DNAJC5,80331,53
ANKRD20A1,84210,8
C15orf60,283677,5
ANKRD20A4,728747,
AP1G1,164,96
BMPR1A,657,159
ARF3,377,57
ERCC6L2,375748,11
MTTP,4547,148
CASKIN2,57513,18
CASKIN1,57524,13
AIFM2,84883,24
AIFM3,150209,20
IL17RE,132014,14
AIFM1,9131,264
RNF123,63891,42
MATK,4145,53
IL17RA,23765,87
KBTBD12,166348,6
KBTBD11,9920,6
SSPN,8082,32
PATE4,399968,4
ACAN,176,144
LAP3,51056,44
CDK20,23552,28
OR11A1,26531,6
POT1,25913,118
TMEM110-MUSTN1,100526772,4
CD302,9936,17
FAM217A,222826,6
SACS,26278,86
FAM217B,63939,8
MUC5B,727897,157
ARF4,378,72
OPN3,23596,17
NCOR2,9612,275
NCOR1,9611,293
SCAPER,49855,16
TEK,7010,253
AVEN,57099,27
AGTPBP1,23287,25
TEC,7006,72
REPS1,85021,27
TEF,7008,23
REPS2,9185,27
GPN3,51184,32
NBN,4683,460
GPN1,11321,40
TMEM30A,55754,28
NFKB1,4790,2911
NFKB2,4791,296
PM20D2,135293,12
UBE2R2,54926,30
B3GALNT2,148789,18
RERGL,79785,4
RAP2B,5912,52
RAP2C,57826,23
ZNF619,285267,5
RAP2A,5911,57
SIAH3,283514,7
NSA2,10412,30
RBPMS2,348093,10
GPR125,166647,17
LYZL4,131375,8
CLPTM1L,81037,96
LYZL1,84569,11
LYZL2,119180,9
PHLPP2,23035,58
LOC100652727,,
PHLPP1,23239,81
PDZRN3,23024,30
PAQR7,164091,16
LOC100653247,,
EMILIN3,90187,15
EMILIN2,84034,21
EMILIN1,11117,50
TFR2,7036,106
DAPP1,27071,21
PIAS2,9063,101
PIAS3,10401,109
CTGF,1490,494
PIAS1,8554,187
PIAS4,51588,110
TMEM98,26022,15
HIVEP1,3096,41
HIVEP2,3097,30
HIVEP3,59269,35
FAM115C,285966,7
LOC440563,,
RASL12,51285,8
ZNF317,57693,11
ZNF318,24149,26
ZNF319,57567,5
TEX30,93081,7
PIFO,128344,7
TEX36,387718,7
TEX35,84066,17
NRIP1,8204,124
ANKRD62,342850,
OVOL2,58495,25
P2RX1,5023,73
P2RX5,5026,28
P2RX4,5025,79
HSPBP1,23640,63
P2RX6,9127,23
TCEB3CL,728929,2
HADHB,3032,96
HADHA,3030,147
SAE1,10055,63
RPS19BP1,91582,26
STPG2,285555,7
LOC100653249,,
POLN,353497,29
KBTBD7,84078,30
RMDN2,151393,16
RMDN3,55177,42
PGRMC1,10857,108
RMDN1,51115,17
OTOGL,283310,6
TMEM38B,55151,26
ATAD5,79915,32
ALS2,57679,57
KBTBD4,55709,11
CXCL13,10563,169
LRRC57,255252,14
TMEM87B,84910,12
DENND1C,79958,11
DENND1B,163486,24
DENND1A,57706,39
LRRC59,55379,61
KBTBD2,25948,11
DIS3,22894,57
NEUROG1,4762,23
ECT2L,345930,5
CDH11,1009,74
FAM212B,55924,15
SDHA,6389,126
SDHC,6391,78
SDHB,6390,221
SDHD,6392,147
SHARPIN,81858,70
OTUD7A,161725,11
ZCCHC12,170261,22
ZCCHC11,23318,37
TCTN1,79600,22
ZCCHC17,51538,33
PSG11,5680,12
FLVCR2,55640,19
AP1M2,10053,47
AP1M1,8907,104
FBXO18,84893,37
CCDC147,159686,12
CCDC146,57639,14
CCDC141,285025,12
CCDC140,151278,6
ANKS4B,257629,9
DROSHA,29102,160
CCDC149,91050,10
CCDC148,130940,10
HIST1H3A,8350,355
DLG1,1739,208
GRAMD3,65983,21
DLG3,1741,73
SMG6,23293,52
DLG5,9231,92
DLG4,1742,206
SAMD10,140700,5
SAMD11,148398,11
TKTL1,8277,54
TKTL2,84076,12
RAB3IP,117177,39
SMG9,56006,18
SMG8,55181,12
SPNS3,201305,6
FAM114A1,92689,17
HOXB7,3217,91
GRWD1,83743,52
FAM114A2,10827,13
PQLC1,80148,7
TBX20,57057,36
FAM3B,54097,27
PCDH11X,27328,34
PCDH11Y,83259,33
IGF1R,3480,1013
FBXO11,80204,60
IFNK,56832,21
LHB,3972,78
RAB11FIP2,22841,51
IFNG,3458,1830
SLC45A4,57210,6
LOC100130097,,
SLC45A1,50651,8
RAB11FIP1,80223,55
PTGR2,145482,17
FBXO17,115290,25
MTUS1,57509,43
OSBPL8,114882,51
OSBPL9,114883,29
IFRD1,3475,51
IFRD2,7866,21
GMIP,51291,16
OSBPL2,9885,33
OSBPL3,26031,38
CHSY1,22856,24
OSBPL6,114880,23
OSBPL7,114881,18
OSBPL5,114879,37
ADRA1A,148,122
PABPC4L,132430,6
TEX9,374618,10
ABO,28,255
STIL,6491,66
CD3EAP,10849,45
TUBB4B,10383,146
TUBB4A,10382,119
TEX2,55852,10
HSFY1,86614,20
ARHGAP17,55114,29
STARD8,9754,12
HSFY2,159119,12
ARHGAP12,94134,25
ADAMTSL1,92949,24
ARHGAP10,79658,21
STARD3,10948,52
CWC15,51503,32
STARD7,56910,22
ARHGAP18,93663,24
ARHGAP19,84986,17
IL7R,3575,268
CAPZB,832,99
C1QL1,10882,12
CREG1,8804,38
GABRG2,2566,144
GABRG1,2565,24
C1QL2,165257,4
PHTF2,57157,17
C1orf27,54953,16
IMPAD1,54928,12
C1orf21,81563,13
GPR137B,7107,9
FZD10,11211,21
FGL2,10875,44
CHKA,1119,62
CHKB,1120,34
BMS1,9790,34
CREG2,200407,5
DMC1,11144,48
PTTG2,10744,10
AHSA1,10598,59
HIST1H3J,8356,62
MRI1,84245,23
TOMM6,100188893,10
MAPK1IP1L,93487,18
CXXC5,51523,27
TOMM7,54543,15
GAGE7,2579,9
DST,667,108
CXXC4,80319,17
DSP,1832,192
C17orf112,100506650,
HID1,283987,20
PPP1R3D,5509,18
GLMN,11146,34
THBD,7056,290
DSE,29940,28
DCDC1,341019,17
WTIP,126374,20
DCDC2,51473,69
GSTO2,119391,76
PDAP1,11333,28
GSTO1,9446,116
SETD8,387893,81
UBE2D4,51619,28
ERMP1,79956,16
CTHRC1,115908,57
TTC33,23548,11
PARD6G,84552,20
TTC31,64427,10
TTC37,9652,25
TTC36,143941,5
TTC34,100287898,2
TTC38,55020,9
CNGB3,54714,43
FMR1NB,158521,14
BCLAF1,9774,96
NELL1,4745,64
QPCTL,54814,35
MYCL1,4610,42
TIPRL,261726,29
ITPRIP,85450,26
SLC22A23,63027,21
SEZ6L2,26470,22
AJAP1,55966,25
DDTL,100037417,10
SLC22A25,387601,8
HMGB2,3148,99
MINOS1,440574,23
BSCL2,26580,91
SETX,23064,77
HMGB1,3146,934
FAM57B,83723,13
ZNF83,55769,11
AUH,549,26
ZNF81,347344,12
TMPPE,643853,4
DUSP19,142679,20
SPSB4,92369,18
ZNF85,7639,11
ZNF84,7637,11
FRMPD4,9758,14
FSD2,123722,8
FRMPD1,22844,15
FRMPD3,84443,4
FRMPD2,143162,10
DNAJC5G,285126,3
GOT1L1,137362,7
HMGB4,127540,12
PDE10A,10846,50
AADACL3,126767,2
AADACL2,344752,5
CAPZA3,93661,11
CAPZA2,830,50
CAPZA1,829,102
SCARF2,91179,8
SCARF1,8578,26
ARL10,285598,6
GEMIN2,8487,82
GTF2H2C,728340,12
HLA-C,3107,942
LMO3,55885,23
PHGDH,26227,120
GEMIN7,79760,26
GTF2H2D,730394,12
LMO7,4008,59
ME2,4200,46
C4orf40,401137,5
C4orf47,441054,7
C3orf43,255798,5
PBRM1,55193,109
C4orf48,401115,5
TRPC4AP,26133,31
ERBB2,2064,2726
KRBA1,84626,6
CCDC77,84318,16
ZWINT,11130,45
MCRS1,10445,71
LOC100131094,,
SYN3,8224,36
MLKL,197259,59
TICAM2,353376,38
C15orf57,90416,11
TRMU,55687,27
AFAP1,60312,33
LARS2,23395,39
C15orf52,388115,8
ERAL1,26284,40
CCDC73,493860,6
DDX17,10521,171
FAM19A1,,
ZNF124,7678,17
SHC2,25759,28
DDX10,1662,37
DDX11,1663,41
GJB1,2705,217
CCDC71,64925,10
GJB4,127534,23
DDX18,8886,58
GJB6,10804,152
GRIN3A,116443,86
GRIN3B,116444,51
VWCE,220001,16
DOCK3,1795,33
PSMC1,5700,150
PSMC2,5701,176
PSMC3,5702,168
PSMC4,5704,156
PSMC5,5705,227
PSMC6,5706,135
RBM23,55147,27
ARFIP1,27236,21
ARFIP2,23647,33
HECW2,57520,26
PHOSPHO1,162466,18
KIF18A,81930,45
HIST1H4B,8366,102
SH3GLB1,51100,68
CEP85,64793,32
KIAA1551,55196,13
LAMP2,3920,161
TRIP10,9322,56
TRIP11,9321,42
TRIP12,9320,62
TRIP13,9319,68
CPVL,54504,56
HLA-G,3135,818
ZNF564,163050,7
FOLR3,2352,15
IFT172,26160,22
CERK,64781,38
FN3KRP,79672,28
NCLN,56926,31
ARGFX,503582,3
C9orf156,51531,13
RBM28,55131,44
RGCC,28984,41
FAM153B,202134,6
HIST3H2BB,128312,40
DNAL4,10126,17
KIAA1239,57495,5
APITD1-CORT,100526739,5
DNAL1,83544,11
LIN7A,8825,35
TGM1,7051,132
GRHPR,9380,33
LIN7B,64130,23
TGM4,7047,26
TGM5,9333,28
TGM6,343641,22
SCN7A,6332,15
FNBP1,23048,48
HNRPLL,92906,32
MARCH5,54708,37
MARCH4,57574,9
MARCH7,64844,29
MARCH6,10299,34
MARCH1,55016,21
MARCH3,115123,10
LRTM1,57408,7
FOXI1,2299,23
TMEM177,80775,13
TMEM175,84286,15
MARCH9,92979,12
CLSTN1,22883,32
CLSTN2,64084,25
CLSTN3,9746,14
EIF3H,8667,107
EIF3I,8668,97
EIF3J,8669,49
EIF3K,27335,61
EIF3L,51386,83
EIF3M,10480,62
ACTL7B,10880,11
STYK1,55359,33
EIF3A,8661,159
EIF3B,8662,114
EIF3C,8663,91
EIF3D,8664,88
EIF3E,3646,125
EIF3F,8665,95
EIF3G,8666,78
FGFBP3,143282,7
FGFBP2,83888,13
FGFBP1,9982,29
FADD,8772,294
ARMC10,83787,12
ARMC12,221481,7
NOL11,25926,29
NOL10,79954,28
SLIT2,9353,155
CDKN2B,1030,403
CDKN2C,1031,87
CDKN2A,1029,2242
CDKN2D,1032,67
BARD1,580,219
NME6,10201,17
EDEM2,55741,23
EDEM3,80267,24
EDEM1,9695,40
TCF4,6925,212
GRPEL1,80273,33
RPUSD3,285367,14
INPP5E,56623,33
NTPCR,84284,33
INPP5F,22876,17
SAP30L,79685,25
CSTF2T,23283,36
UBTD2,92181,13
UBTD1,80019,18
NEIL1,79661,79
TAS1R1,80835,26
TAS1R3,83756,48
TAS1R2,80834,36
LOC649201,,
NFATC1,4772,210
NFATC2,4773,207
NFATC3,4775,76
NFATC4,4776,76
TNFAIP8L2,79626,48
TNFAIP8L1,126282,12
CCL5,6352,685
CPA5,93979,13
SETD6,79918,17
GPR155,151556,15
FAM73A,374986,8
PCDHGB1,56104,10
TMEM14A,28978,14
KRTAP9-2,83899,6
MYCBPAP,84073,7
AP2B1,163,130
HSBP1,3281,21
GTF2E1,2960,66
GFER,2671,100
HAS2,3037,90
IL20,50604,70
ST20-MTHFS,100528021,
NUBP1,4682,22
GLB1L3,112937,9
SPATC1L,84221,16
CYP26B1,56603,46
SCOC,60592,22
PABPC1L2B,645974,3
TUBD1,51174,25
RRBP1,6238,58
PABPC1L2A,340529,3
PPP1R14B,26472,16
OR2AG2,338755,4
OR2AG1,144125,10
PLEK2,26499,14
UBP1,7342,30
CA14,23632,19
SSC5D,284297,7
TCTE3,6991,8
CA12,771,58
PID1,55022,24
LOC100130009,,
PARP11,57097,20
SDSL,113675,11
RALY,22913,61
SRRT,51593,78
LOC100653068,,
PCDHGB6,56100,8
MSANTD1,345222,3
PCDH12,51294,16
LCE3D,84648,11
PCDH10,57575,58
FXN,2395,181
PCDH17,27253,40
ALKBH8,91801,16
PCDH15,65217,115
VPS53,55275,30
VPS52,6293,43
ALKBH4,54784,13
ALKBH5,54890,28
ALKBH2,121642,35
RALB,5899,58
RALA,5898,121
LOC100508797,,
OR10G4,390264,4
C8orf58,541565,5
C8orf59,401466,11
TMEM56-RWDD3,100527978,4
DBF4B,80174,22
CAPN8,388743,12
LOC100653060,,
DNAJB9,4189,41
DNAJB8,165721,18
C6orf10,10665,44
ALPK2,115701,6
DNAJB3,414061,8
DNAJB2,3300,50
DNAJB1,3337,154
CLSPN,63967,73
DNAJB7,150353,8
DNAJB6,10049,117
DNAJB5,25822,22
DNAJB4,11080,55
GPATCH11,253635,16
AMDHD2,51005,11
DIDO1,11083,54
KISS1,3814,239
HMSD,284293,3
CALY,50632,18
FRK,2444,43
TMED7-TICAM2,100302736,6
TRMT1,55621,23
RAB23,51715,41
ZNF808,388558,7
LOC643669,,
TBL1X,6907,57
FRY,10129,20
HELZ,9931,36
ZNF800,168850,12
ERI2,112479,9
COL17A1,1308,117
LOC100131354,,
FAM65C,140876,7
FAM65B,9750,23
FAM65A,79567,17
GRIK1,2897,62
GRIK2,2898,95
GRIK3,2899,36
GRIK4,2900,34
GRIK5,2901,24
LOC100131608,,
TTLL3,26140,12
RNF149,284996,18
GLRA3,8001,18
SLC22A5,6584,160
SGSH,6448,40
RNF141,50862,13
ARHGDIB,397,87
SKOR2,652991,9
GLRA1,2741,130
RNF146,81847,37
OXLD1,339229,7
ARPC1B,10095,59
PHB2,11331,133
MSH2,4436,747
MYADM,91663,23
MGLL,11343,61
MSH5,4439,50
MSH6,2956,365
ASAH2B,653308,4
MYOCD,93649,83
FAM219B,57184,8
FAM219A,203259,16
MUC3A,4584,21
MUC3B,57876,9
DHX9,1660,242
PCDH18,54510,16
HIST1H1T,3010,33
C16orf45,89927,12
RNF19A,25897,24
XPR1,9213,26
NFXL1,152518,24
LOC100510707,,
PACSIN3,29763,43
PACSIN2,11252,60
GREM2,64388,25
COPA,1314,108
COPE,11316,67
SYBU,55638,22
RDH10,157506,24
COL9A3,1299,47
INTU,27152,14
PADI3,51702,28
PADI2,11240,53
PADI4,23569,148
PADI6,353238,11
GJA10,84694,2
HIST2H2AB,317772,39
HIST2H2AC,8338,146
ALPPL2,251,40
TOE1,114034,32
XCL1,6375,57
WDR72,256764,21
TTBK2,146057,42
RWDD3,25950,24
SHC4,399694,18
RDH11,51109,34
C9orf135,138255,9
SSPO,23145,18
NRIP2,83714,15
NRIP3,56675,14
GPR135,64582,11
GSTP1,2950,1500
VTI1A,143187,49
TWISTNB,221830,21
VTI1B,10490,41
ATP6V1C2,245973,25
ATP6V1C1,528,42
NT5C,308335,17
FAM210A,125228,14
PRTG,283659,13
VPS37D,155382,15
TRIM10,10107,16
KBTBD6,89890,17
TEKT5,146279,10
CDKN2AIP,55602,43
QTRTD1,79691,14
ATF7IP,55729,40
LRRTM4,80059,13
LRRC37A,9884,9
OCIAD2,132299,14
PPP1R3F,89801,12
OCIAD1,54940,34
PPP1R3C,5507,30
PPP1R3B,79660,36
PPP1R3A,5506,31
PNPLA2,57104,101
TMEM191B,728229,2
TMEM191C,645426,2
AHCTF1,25909,30
LOC729454,,
AMIGO3,386724,10
TNFRSF13C,115650,84
NSG1,27065,15
PPP2R3C,55012,24
LUC7L3,51747,64
LUC7L2,51631,67
FAM131A,131408,9
FAM131B,9715,9
HAL,3034,19
TBXAS1,6916,80
YTHDC1,91746,54
ERLEC1,27248,38
YTHDC2,64848,41
SH3GLB2,56904,34
CDO1,1036,39
PPP1R37,284352,12
PPP1R36,145376,5
PPP1R35,221908,7
TRPS1,7227,96
CHERP,10523,45
MCMDC2,157777,3
LOC100287633,,
DIRAS2,54769,16
EHHADH,1962,26
CD101,9398,23
LRRC72,100506049,3
LRRC73,221424,3
NME4,4833,40
INPP5A,3632,20
INPP5B,3633,30
NME7,29922,35
INPP5D,3635,129
NME1,4830,309
NME2,4831,111
NME3,4832,28
INPP5J,27124,15
INPP5K,51763,33
NME8,51314,23
ZAR1L,646799,6
RAI14,26064,42
FREM3,166752,7
FREM2,341640,23
FREM1,158326,28
LRRTM1,347730,21
CHURC1-FNTB,100529261,5
ZNF37A,7587,10
CNIH2,254263,13
MSANTD2,79684,9
MSANTD3,91283,10
CNST,163882,23
HELQ,113510,23
RCBTB1,55213,25
EPB49,2039,36
FGFR1,2260,578
EPB42,2038,41
EPB41,2035,126
DFNB31,25861,31
GSKIP,51527,25
MATR3,9782,156
HELB,92797,15
RBAK,57786,18
PDCL2,132954,7
PON1,5444,1098
SLC22A7,10864,24
ARL2BP,23568,32
TEKT1,83659,14
TEKT3,64518,12
TEKT2,27285,17
VPS37C,55048,28
VPS37B,79720,38
VPS37A,137492,38
GCM2,9247,37
PNPLA3,80339,259
TIAM1,7074,153
TIAM2,26230,20
PNPLA7,375775,12
PNPLA6,10908,60
PNPLA5,150379,10
PNPLA4,8228,20
GUCA2A,2980,26
ZBTB6,10773,8
PNPLA8,50640,26
CLUH,23277,25
GFOD2,81577,13
GFOD1,54438,16
ASB3,51130,23
HOMEZ,57594,22
MEIOB,254528,11
KATNAL1,84056,22
KATNAL2,83473,17
SFPQ,6421,195
ATG13,9776,50
ATG14,22863,55
SRMS,6725,10
KIAA0754,643314,4
KIAA0753,9851,20
ASB7,140460,18
ASB4,51666,16
LOC100288568,,
ATG12,9140,61
SAFB2,9667,42
DNAJC28,54943,14
COL12A1,1303,45
ZFP57,346171,18
CXCL2,2920,86
VSTM2L,128434,11
SGK223,157285,19
PF4V1,5197,23
SEC14L2,23541,40
SEC14L1,6397,25
SEC14L6,730005,2
SEC14L5,9717,5
SEC14L4,284904,12
CCRL2,9034,23
C1orf43,25912,14
UPF1,5976,175
UPF2,26019,72
SNED1,25992,4
CHIA,27159,39
THSD7B,80731,13
FLG2,388698,37
PHTF1,10745,21
THSD7A,221981,29
RBM8A,9939,104
RUNDC3B,154661,14
CASK,8573,108
FRMD1,79981,9
CAST,831,113
WBP1L,54838,17
KRT6B,3854,42
KRT6C,286887,28
VCPIP1,80124,44
GPR83,10888,9
ARL3,403,46
ZFP69,339559,10
THRAP3,9967,108
COMP,1311,141
COMT,1312,1772
WBP11,51729,54
ZBTB9,221504,13
ZC3HAV1L,92092,19
UAP1L1,91373,4
ADAM23,8745,33
SLC47A2,146802,24
GLCE,26035,29
ADAM29,11086,10
ADAM28,10863,42
TARDBP,23435,580
IL18,3606,943
AIF1L,83543,26
C5orf47,133491,
IL10,3586,2904
GSTM1,2944,2108
GSTM2,2946,62
GSTM3,2947,168
GSTM4,2948,41
GSTM5,2949,29
IL16,3603,156
LPAR2,9170,66
PALLD,23022,85
PIP4K2C,79837,33
TMSB15A,11013,15
KRT9,3857,85
ZPBP2,124626,20
LOC100288646,,
EFHD2,79180,33
EFHD1,80303,22
AMER3,205147,7
TTF2,8458,30
TTF1,7270,36
PINX1,54984,76
ZNF544,27300,12
AEBP1,165,31
DSCR3,10311,17
RBMS3,27303,25
RBMS2,5939,20
LTA4H,4048,90
DAD1,1603,36
RCHY1,25898,71
GDF9,2661,95
ZNF212,7988,14
CBR4,84869,15
CBR1,873,92
GDF6,392255,36
CBR3,874,56
MTRNR2L10,100463488,10
TDRD12,91646,6
ABHD12B,145447,6
CPT1A,1374,116
ANXA3,306,66
CPT1B,1375,52
ANXA5,308,225
ANXA4,307,87
ANXA7,310,75
ANXA6,309,113
ANXA9,8416,22
ANXA8,653145,28
AGPAT1,105541,
MEST,4232,60
MCM7,4176,227
MCM6,4175,141
MCM5,4174,133
MCM4,4173,141
MCM3,4172,167
MCM2,4171,227
POU5F2,134187,4
ZDHHC20,253832,16
ADAM30,11085,10
DUSP16,80824,39
ZDHHC24,254359,9
DUSP10,11221,52
DUSP13,51207,17
DUSP12,11266,31
SQSTM1,8878,584
CSH2,1443,29
CSH1,1442,87
LPAR6,10161,42
EPC2,26122,25
EPC1,80314,47
C3orf20,84077,12
HSPB11,51668,20
PUS7,54517,25
UBTFL1,642623,2
WNT9B,7484,29
WNT9A,7483,26
EMX2,2018,40
CYP26C1,340665,11
HEPACAM,220296,44
M6PR,4074,57
SSX7,280658,5
SSX4,6759,22
SSX5,6758,18
SSX2,6757,53
SSX3,10214,15
USH2A,7399,109
ISL1,3670,87
ISL2,64843,15
MRGBP,55257,37
PKMYT1,9088,40
ETV3L,440695,2
MROH9,80133,3
MROH8,140699,14
KIFAP3,22920,46
LYRM2,57226,11
MROH7,374977,7
MROH6,642475,5
MROH1,727957,9
MS4A3,932,18
MS4A1,931,137
CD27,939,116
ZNF140,7699,14
ZNF143,7702,42
OR6P1,128366,4
LGSN,51557,14
CCDC102A,92922,7
HIST1H1A,3024,143
ZNF146,7705,24
ZNF148,7707,71
CPT2,1376,90
DSC2,1824,79
DSC3,1825,66
DSC1,1823,59
SEC14L3,266629,12
PYGB,5834,50
COX8A,1351,16
VSTM2A,222008,9
ERN2,10595,17
PYGL,5836,59
PYGM,5837,78
PFAS,5198,34
SOD2,6648,859
SOD3,6649,187
VWA8,23078,26
VWA9,81556,18
VWA7,80737,12
TMF1,7110,30
VWA2,340706,15
RANGAP1,5905,150
VWA1,64856,20
SPINK8,646424,3
LSG1,55341,26
FASLG,356,645
KCNN2,3781,35
KCNN1,3780,17
ANKHD1-EIF4EBP3,404734,15
PMS1,5378,59
PMS2,5395,191
ATXN7L3B,552889,11
C9orf174,100499483,12
ISLR,3671,11
PKIG,11142,16
MST1R,4486,144
PKIA,5569,27
ZADH2,284273,13
C9orf172,389813,
BRMS1,25855,104
PARD3B,117583,24
GRIP1,23426,73
PTAFR,5724,95
GRIP2,80852,18
SLC19A2,10560,65
SLC19A3,80704,46
SLC19A1,6573,258
CCDC65,85478,11
NIT2,56954,17
CCDC67,159989,17
VDR,7421,1851
CCDC61,729440,11
CCDC60,160777,12
FOXK1,221937,57
ULK3,25989,23
TYSND1,219743,18
